#Total 4140 genes are submitted
#324 of them are predicted as essential genes
Class(essential gene:1,others:0)	Essentiality Score	Protein
0	0.0		gi|1789876|gb|AAC764
0	0.0		gi|1789877|gb|AAC764
0	0.0		gi|1789878|gb|AAC764
0	0.0315		gi|1789879|gb|AAC764
0	0.0562		gi|1789881|gb|AAC764
1	0.593		gi|1789882|gb|AAC764
0	0.0		gi|87082269|gb|AAC76
0	0.0		gi|87082270|gb|AAC76
0	0.0119		gi|87082271|gb|AAC76
0	0.024		gi|1789886|gb|AAC765
0	0.0		gi|1789887|gb|AAC765
0	0.0		gi|1789888|gb|AAC765
0	0.0		gi|1789889|gb|AAC765
0	0.0		gi|1789890|gb|AAC765
0	0.0		gi|1789891|gb|AAC765
0	0.0119		gi|1789892|gb|AAC765
0	0.0		gi|48994942|gb|AAT48
0	0.0		gi|87082272|gb|AAC76
0	0.0		gi|1789896|gb|AAC765
0	0.0		gi|226510979|gb|AAC7
0	0.0		gi|48994943|gb|AAT48
0	0.0119		gi|1789900|gb|AAC765
0	0.012		gi|1789902|gb|AAC765
0	0.0		gi|226510980|gb|AAC7
0	0.0119		gi|2367234|gb|AAC765
0	0.0		gi|1789907|gb|AAC765
0	0.0119		gi|1789908|gb|AAC765
0	0.0		gi|1789909|gb|AAC765
0	0.0		gi|1789911|gb|AAC765
0	0.0		gi|1789912|gb|AAC765
0	0.0119		gi|1789913|gb|AAC765
0	0.0241		gi|1789914|gb|AAC765
0	0.0479		gi|1789915|gb|AAC765
0	0.0		gi|558094919|gb|ABP9
0	0.0		gi|1789916|gb|AAC765
0	0.0		gi|87082277|gb|AAC76
0	0.0		gi|1789918|gb|AAC765
0	0.0121		gi|1789921|gb|AAC765
0	0.0		gi|87082278|gb|AAC76
0	0.0		gi|1789923|gb|AAC765
0	0.0		gi|1789924|gb|AAC765
0	0.0		gi|87082279|gb|AAC76
0	0.0		gi|1789926|gb|AAC765
0	0.0		gi|1789927|gb|AAC765
0	0.0		gi|1789928|gb|AAC765
0	0.0		gi|1789929|gb|AAC765
0	0.0		gi|1789930|gb|AAC765
0	0.0		gi|1789932|gb|AAC765
0	0.0		gi|1789933|gb|AAC765
0	0.0		gi|1789934|gb|AAC765
0	0.012		gi|1789935|gb|AAC765
0	0.0		gi|1789936|gb|AAC765
0	0.0		gi|1789937|gb|AAC765
0	0.0		gi|145693193|gb|AAC7
0	0.0		gi|1789939|gb|AAC765
0	0.0		gi|1789941|gb|AAC765
0	0.0		gi|226510981|gb|AAC7
0	0.0119		gi|87082280|gb|AAC76
0	0.0		gi|87082281|gb|AAC76
0	0.0		gi|1789946|gb|AAC765
0	0.0122		gi|1789947|gb|AAC765
0	0.0		gi|226510982|gb|AAC7
0	0.0238		gi|226510983|gb|AAT4
0	0.0		gi|1789951|gb|AAC765
1	0.6049		gi|1789952|gb|AAC765
0	0.0		gi|87082284|gb|AAC76
0	0.0		gi|1789956|gb|AAC765
0	0.0		gi|1789958|gb|AAC765
0	0.0		gi|87082285|gb|AAC76
0	0.0		gi|1789960|gb|AAC765
0	0.0		gi|48994945|gb|AAT48
0	0.0		gi|1789961|gb|AAC765
0	0.0		gi|1789962|gb|AAC765
0	0.0119		gi|1789963|gb|AAC765
0	0.0119		gi|1789964|gb|AAC765
0	0.0119		gi|1789965|gb|AAC765
0	0.0119		gi|1789966|gb|AAC765
0	0.0		gi|87082286|gb|AAC76
0	0.0		gi|1789969|gb|AAC765
0	0.0		gi|87082287|gb|AAC76
0	0.0		gi|1789971|gb|AAC765
0	0.0		gi|1789972|gb|AAC765
0	0.0		gi|145693196|gb|AAC7
0	0.0		gi|48994946|gb|AAT48
0	0.0		gi|87082289|gb|AAC76
0	0.0		gi|87082290|gb|AAC76
0	0.0		gi|1789978|gb|AAC765
0	0.012		gi|1789979|gb|AAC765
0	0.0		gi|48994947|gb|AAT48
0	0.0		gi|1789980|gb|AAC765
0	0.012		gi|1789981|gb|AAC765
1	0.3		gi|1789982|gb|AAC765
1	0.8807		gi|1789983|gb|AAC765
0	0.0		gi|87082291|gb|ABD18
0	0.0119		gi|1789984|gb|AAC765
0	0.0		gi|87082292|gb|AAC76
0	0.0		gi|87082293|gb|AAC76
0	0.0119		gi|1789987|gb|AAC765
0	0.012		gi|1789988|gb|AAC765
0	0.0		gi|1789990|gb|AAC765
0	0.0		gi|1789991|gb|AAC765
0	0.0		gi|1789992|gb|AAC765
0	0.0		gi|1789993|gb|AAC765
0	0.012		gi|48994948|gb|AAT48
0	0.012		gi|1789995|gb|AAC765
0	0.0		gi|48994949|gb|AAT48
0	0.0		gi|2367245|gb|AAC765
0	0.0		gi|1789999|gb|AAC765
0	0.0		gi|1790000|gb|AAC765
0	0.0239		gi|1790001|gb|AAC766
0	0.0		gi|1790002|gb|AAC766
0	0.0		gi|48994950|gb|AAT48
0	0.0119		gi|1790004|gb|AAC766
0	0.0		gi|1790005|gb|AAC766
0	0.0		gi|1790006|gb|AAC766
0	0.0119		gi|87082294|gb|AAC76
0	0.0		gi|1790008|gb|AAC766
0	0.0		gi|1790010|gb|AAC766
0	0.0		gi|1790011|gb|AAC766
0	0.0		gi|1790012|gb|AAC766
0	0.0		gi|1790013|gb|AAC766
0	0.0		gi|87082295|gb|AAC76
0	0.012		gi|48994951|gb|AAT48
0	0.0		gi|2367247|gb|AAC766
0	0.0		gi|2367248|gb|AAC766
0	0.0		gi|1790018|gb|AAC766
0	0.0		gi|1790020|gb|AAC766
0	0.0		gi|1790021|gb|AAC766
0	0.0		gi|1790023|gb|AAC766
0	0.0119		gi|1790024|gb|AAC766
0	0.012		gi|1790025|gb|AAC766
0	0.012		gi|1790027|gb|AAC766
0	0.0239		gi|1790028|gb|AAC766
0	0.012		gi|1790029|gb|AAC766
0	0.0		gi|87082296|gb|ABD18
0	0.0		gi|1790030|gb|AAC766
0	0.0119		gi|1790031|gb|AAC766
0	0.012		gi|1790032|gb|AAC766
0	0.0239		gi|1790033|gb|AAC766
0	0.0238		gi|1790034|gb|AAC766
0	0.0359		gi|1790035|gb|AAC766
1	0.773		gi|1790037|gb|AAC766
0	0.0124		gi|1790038|gb|AAC766
0	0.0122		gi|1790039|gb|AAC766
0	0.0122		gi|1790040|gb|AAC766
0	0.1204		gi|1790041|gb|AAC766
0	0.0		gi|87082297|gb|AAC76
0	0.0		gi|87082298|gb|AAC76
0	0.0836		gi|1790044|gb|AAC766
0	0.0		gi|1790045|gb|AAC766
0	0.024		gi|1790046|gb|AAC766
0	0.0119		gi|87082299|gb|AAC76
0	0.0557		gi|1790049|gb|AAC766
0	0.0679		gi|1790050|gb|AAC766
0	0.0799		gi|1790051|gb|AAC766
0	0.012		gi|1790052|gb|AAC766
1	0.593		gi|1790053|gb|AAC766
0	0.0		gi|1790054|gb|AAC766
0	0.0437		gi|1790055|gb|AAC766
0	0.0317		gi|1790056|gb|AAC766
0	0.0196		gi|1790057|gb|AAC766
0	0.0873		gi|226510984|gb|AAC7
0	0.0		gi|1790059|gb|AAC766
0	0.0437		gi|1790060|gb|AAC766
0	0.104		gi|1790061|gb|AAC766
0	0.0196		gi|1790062|gb|AAC766
1	0.8329		gi|1790064|gb|AAC766
1	0.8849		gi|1790065|gb|AAC766
0	0.0119		gi|1790066|gb|AAC766
0	0.1194		gi|1790067|gb|AAC766
1	0.8488		gi|1790068|gb|AAC766
0	0.0477		gi|87082300|gb|AAC76
1	0.8924		gi|87082301|gb|AAC76
1	0.7647		gi|1790071|gb|AAC766
0	0.0		gi|87082302|gb|AAC76
0	0.0483		gi|1790073|gb|AAC766
0	0.0239		gi|1790075|gb|AAC766
0	0.0		gi|87082303|gb|AAC76
0	0.0		gi|87082304|gb|AAC76
0	0.0		gi|87082305|gb|AAC76
1	0.9563		gi|1790080|gb|AAC766
0	0.1079		gi|1790081|gb|AAC766
1	0.737		gi|1790082|gb|AAC766
0	0.0		gi|1790083|gb|AAC766
0	0.0436		gi|2367254|gb|AAC766
0	0.0		gi|1790085|gb|AAC766
0	0.0		gi|1790087|gb|AAC766
0	0.0		gi|1790088|gb|AAC766
0	0.0		gi|2367256|gb|AAC766
0	0.0		gi|87082306|gb|AAC76
0	0.0		gi|1790091|gb|AAC766
0	0.0		gi|1790092|gb|AAC766
0	0.0		gi|1790093|gb|AAC766
0	0.0		gi|87082307|gb|ABD18
0	0.0		gi|145693198|gb|AAC7
0	0.0		gi|87082308|gb|AAC76
0	0.012		gi|87082309|gb|AAC76
0	0.0		gi|1790098|gb|AAC766
0	0.0		gi|2367259|gb|AAC766
0	0.0		gi|87082310|gb|AAC76
0	0.0		gi|87082311|gb|AAC76
0	0.0		gi|1790102|gb|AAC766
0	0.0		gi|1790103|gb|AAC766
0	0.0119		gi|1790104|gb|AAC766
0	0.0		gi|1790106|gb|AAC766
0	0.0		gi|145693200|gb|ABP9
0	0.0		gi|87082312|gb|AAC76
0	0.0		gi|1790108|gb|AAC766
0	0.0		gi|1790109|gb|AAC766
0	0.0		gi|1790110|gb|AAC766
0	0.0		gi|1790111|gb|AAC767
0	0.0119		gi|1790112|gb|AAC767
0	0.0198		gi|1790113|gb|AAC767
0	0.0		gi|226510985|gb|AAC7
0	0.0		gi|1790118|gb|AAC767
0	0.0		gi|87082315|gb|AAC76
0	0.0		gi|87082316|gb|AAC76
0	0.0		gi|1790122|gb|AAC767
0	0.0		gi|87082317|gb|AAC76
0	0.0		gi|308199520|gb|AAC7
0	0.0		gi|87082319|gb|AAC76
0	0.0		gi|87082320|gb|AAC76
0	0.0		gi|48994953|gb|AAT48
0	0.0		gi|48994954|gb|AAT48
0	0.0		gi|1790128|gb|AAC767
0	0.0		gi|48994955|gb|AAT48
0	0.0		gi|48994956|gb|AAT48
0	0.0119		gi|2367265|gb|AAC767
0	0.0198		gi|87082321|gb|AAC76
1	0.9881		gi|48994957|gb|AAT48
0	0.0437		gi|1790135|gb|AAC767
1	0.9085		gi|1790136|gb|AAC767
1	0.9325		gi|2367267|gb|AAC767
1	0.8482		gi|1790138|gb|AAC767
1	0.8045		gi|1790139|gb|AAC767
0	0.0239		gi|87082322|gb|ABD18
1	0.9161		gi|1790140|gb|AAC767
0	0.1032		gi|2367268|gb|AAC767
0	0.0		gi|1790143|gb|AAC767
0	0.0		gi|87082323|gb|AAC76
1	0.593		gi|1790145|gb|AAC767
0	0.0		gi|1790146|gb|AAC767
0	0.0		gi|1790147|gb|AAC767
0	0.0239		gi|226510986|gb|AAC7
0	0.0119		gi|1790149|gb|AAC767
0	0.0239		gi|1790150|gb|AAC767
0	0.0		gi|1790151|gb|AAC767
0	0.0		gi|1790152|gb|AAC767
0	0.0		gi|1790153|gb|AAC767
0	0.0119		gi|48994958|gb|AAT48
0	0.0		gi|145693201|gb|AAC7
0	0.012		gi|1790157|gb|AAC767
0	0.0		gi|2367270|gb|AAC767
0	0.0		gi|1790159|gb|AAC767
0	0.0238		gi|1790160|gb|AAC767
0	0.0916		gi|1790161|gb|AAC767
0	0.0315		gi|1790162|gb|AAC767
0	0.0598		gi|1790163|gb|AAC767
0	0.0239		gi|1790164|gb|AAC767
0	0.0437		gi|2367271|gb|AAC767
1	0.8891		gi|1790167|gb|AAC767
1	0.8967		gi|1790168|gb|AAC767
0	0.1321		gi|1790169|gb|AAC767
1	0.2882		gi|1790170|gb|AAC767
1	0.2643		gi|1790171|gb|AAC767
1	0.2766		gi|1790172|gb|AAC767
0	0.1804		gi|1790173|gb|AAC767
0	0.2164		gi|1790174|gb|AAC767
0	0.0849		gi|1790175|gb|AAC767
0	0.2166		gi|1790176|gb|AAC767
0	0.0124		gi|87082325|gb|AAC76
0	0.0239		gi|1790179|gb|AAC767
0	0.1075		gi|2367273|gb|AAC767
0	0.0119		gi|1790181|gb|AAC767
0	0.0		gi|1790182|gb|AAC767
0	0.0		gi|1790183|gb|AAC767
0	0.012		gi|48994959|gb|AAT48
0	0.012		gi|87082326|gb|AAC76
0	0.0122		gi|48994960|gb|AAT48
0	0.0		gi|87082327|gb|AAC76
0	0.0		gi|1790190|gb|AAC767
0	0.0		gi|1790191|gb|AAC767
0	0.0		gi|1790192|gb|AAC767
0	0.0435		gi|1790193|gb|AAC767
0	0.0		gi|1790194|gb|AAC767
0	0.0		gi|1790195|gb|AAC767
0	0.0		gi|48994961|gb|AAT48
0	0.0		gi|48994962|gb|AAT48
0	0.0		gi|2367277|gb|AAC774
0	0.0119		gi|145693202|gb|AAC7
0	0.0		gi|1790202|gb|AAC774
0	0.0		gi|226510987|gb|ACO6
0	0.0		gi|1790204|gb|AAC774
0	0.0482		gi|48994963|gb|AAT48
0	0.0842		gi|48994964|gb|AAT48
0	0.0122		gi|1790207|gb|AAC774
0	0.0		gi|1790208|gb|AAC774
0	0.1083		gi|1790210|gb|AAC767
0	0.0239		gi|1790211|gb|AAC767
0	0.0883		gi|48994965|gb|AAT48
0	0.0597		gi|48994966|gb|AAT48
0	0.0		gi|1790214|gb|AAC767
0	0.1516		gi|87082331|gb|AAC76
0	0.2077		gi|1790217|gb|AAC767
0	0.0839		gi|1790218|gb|AAC767
0	0.0317		gi|87082332|gb|AAC76
0	0.0557		gi|48994967|gb|AAT48
0	0.0364		gi|48994968|gb|AAT48
0	0.0478		gi|48994969|gb|AAT48
0	0.0119		gi|1790224|gb|AAC767
0	0.0		gi|145693203|gb|AAT4
0	0.0119		gi|2367285|gb|AAC767
0	0.0		gi|1790227|gb|AAC767
0	0.0196		gi|48994971|gb|AAT48
1	0.6323		gi|2367288|gb|AAC768
0	0.0554		gi|2367289|gb|AAC768
0	0.0119		gi|48994972|gb|AAT48
0	0.0		gi|48994973|gb|AAT48
0	0.0		gi|1790233|gb|AAC768
0	0.0		gi|1790234|gb|AAC768
0	0.0		gi|1790235|gb|AAC768
1	0.7217		gi|1790236|gb|AAC768
1	0.825		gi|48994974|gb|AAT48
0	0.0		gi|1790238|gb|AAC768
0	0.0		gi|1790239|gb|AAC768
0	0.0242		gi|87082333|gb|ABD18
0	0.1882		gi|87082334|gb|AAC76
0	0.0		gi|1790243|gb|AAC768
0	0.0242		gi|1790244|gb|AAC768
0	0.0		gi|2367295|gb|AAC768
0	0.1031		gi|2367296|gb|AAC768
0	0.0		gi|48994975|gb|AAT48
0	0.048		gi|2367297|gb|AAC768
0	0.0		gi|1790250|gb|AAC768
0	0.0		gi|87082335|gb|AAC76
0	0.0		gi|48994976|gb|AAT48
0	0.012		gi|87082336|gb|AAC76
0	0.0		gi|2367300|gb|AAC768
0	0.0		gi|48994977|gb|AAT48
0	0.0		gi|48994978|gb|AAT48
0	0.0122		gi|48994979|gb|AAT48
0	0.0		gi|48994980|gb|AAT48
0	0.0		gi|48994981|gb|AAT48
0	0.0119		gi|1790261|gb|AAC768
0	0.0367		gi|1790262|gb|AAC768
0	0.0482		gi|2367304|gb|AAC768
0	0.0		gi|48994982|gb|AAT48
0	0.0		gi|1790265|gb|AAC768
0	0.0196		gi|1790266|gb|AAC768
1	0.2441		gi|48994983|gb|AAT48
1	0.6371		gi|2367308|gb|AAC768
1	0.7412		gi|2367309|gb|AAC768
0	0.0962		gi|87082337|gb|AAC76
0	0.06		gi|48994984|gb|AAT48
0	0.1274		gi|2367313|gb|AAC768
0	0.0		gi|48994985|gb|AAT48
0	0.0315		gi|1790276|gb|AAC768
1	0.7001		gi|1790277|gb|AAC768
0	0.0		gi|2367314|gb|AAC768
0	0.0		gi|48994986|gb|AAT48
0	0.0		gi|1790281|gb|AAC768
0	0.0		gi|1790282|gb|AAC768
0	0.0239		gi|87082338|gb|AAC76
0	0.012		gi|48994987|gb|AAT48
1	0.6323		gi|1790285|gb|AAC768
0	0.0		gi|145693204|gb|AAC7
0	0.0		gi|1790288|gb|AAC768
0	0.0		gi|1790289|gb|AAC768
0	0.0122		gi|1790290|gb|AAC768
0	0.024		gi|1790291|gb|AAC768
0	0.0		gi|87082339|gb|AAC76
0	0.012		gi|1790293|gb|AAC768
0	0.1835		gi|1790294|gb|AAC768
1	0.9323		gi|145693205|gb|AAC7
0	0.0		gi|1790297|gb|AAC768
0	0.0119		gi|87082341|gb|AAC76
0	0.0		gi|226510988|gb|ACO6
0	0.0		gi|1790299|gb|AAC768
0	0.0314		gi|1790300|gb|AAC768
0	0.1645		gi|1790301|gb|AAC768
0	0.0119		gi|48994988|gb|AAT48
0	0.0		gi|1790304|gb|AAC768
0	0.0		gi|1790305|gb|AAC768
0	0.012		gi|1790306|gb|AAC768
0	0.012		gi|1790307|gb|AAC768
0	0.0		gi|48994989|gb|AAT48
0	0.0		gi|145693206|gb|AAC7
0	0.0		gi|2367323|gb|AAC768
0	0.0		gi|1790311|gb|AAC768
0	0.012		gi|87082342|gb|AAD13
0	0.0		gi|1790314|gb|AAD134
0	0.0119		gi|1790315|gb|AAD134
0	0.0		gi|87082343|gb|AAD13
0	0.0119		gi|87082344|gb|AAD13
0	0.0119		gi|87082345|gb|AAD13
0	0.0		gi|1790319|gb|AAD134
0	0.012		gi|1790320|gb|AAD134
0	0.0196		gi|1790321|gb|AAD134
0	0.0		gi|145693207|gb|AAD1
0	0.0		gi|87082347|gb|AAD13
0	0.0		gi|1790324|gb|AAD134
0	0.0		gi|1790325|gb|AAD134
0	0.0		gi|1790326|gb|AAD134
0	0.0		gi|3868720|gb|AAD134
0	0.0		gi|1790329|gb|AAC768
0	0.0		gi|1790330|gb|AAC768
0	0.0		gi|1790331|gb|AAC768
0	0.0		gi|1790332|gb|AAC768
0	0.0		gi|87082348|gb|AAC76
0	0.0		gi|2367327|gb|AAC768
0	0.0		gi|1790335|gb|AAC768
0	0.0		gi|1790336|gb|AAC768
0	0.0		gi|48994990|gb|AAT48
0	0.012		gi|1790338|gb|AAC768
0	0.0		gi|1790339|gb|AAC768
0	0.0		gi|171474011|gb|AAC7
0	0.0		gi|1790341|gb|AAC768
0	0.0		gi|1790342|gb|AAC768
0	0.0		gi|87082349|gb|AAC76
0	0.0		gi|87082350|gb|AAC76
0	0.0238		gi|1790346|gb|AAC768
0	0.0358		gi|2367329|gb|AAC768
0	0.0		gi|48994991|gb|AAT48
0	0.0239		gi|1790349|gb|AAC768
0	0.1194		gi|1790350|gb|AAC768
0	0.0239		gi|1790351|gb|AAC768
0	0.0121		gi|1790352|gb|AAC769
1	0.2517		gi|1790353|gb|AAC769
0	0.0		gi|1790354|gb|AAC769
0	0.0		gi|1790355|gb|AAC769
0	0.0119		gi|1790357|gb|AAC769
0	0.0238		gi|1790358|gb|AAC769
0	0.1085		gi|1790359|gb|AAC769
0	0.0239		gi|1790360|gb|AAC769
0	0.0238		gi|1790361|gb|AAC769
0	0.0		gi|1790362|gb|AAC769
0	0.0124		gi|1790363|gb|AAC769
0	0.012		gi|1790364|gb|AAC769
0	0.0478		gi|1790365|gb|AAC769
0	0.0		gi|1790366|gb|AAC769
0	0.0239		gi|1790367|gb|AAC769
1	0.6049		gi|1790368|gb|AAC769
0	0.0358		gi|1790369|gb|AAC769
0	0.1839		gi|1790370|gb|AAC769
0	0.1316		gi|1790371|gb|AAC769
0	0.0		gi|1790372|gb|AAC769
0	0.0		gi|1790373|gb|AAC769
0	0.0243		gi|1790375|gb|AAC769
0	0.0		gi|1790376|gb|AAC769
0	0.0358		gi|1790377|gb|AAC769
0	0.0317		gi|1790378|gb|AAC769
0	0.0		gi|87082351|gb|AAC76
0	0.0		gi|1790380|gb|AAC769
0	0.0		gi|87082352|gb|AAC76
0	0.0		gi|1790382|gb|AAC769
0	0.0		gi|48994992|gb|AAT48
0	0.0		gi|1790386|gb|AAC769
0	0.0		gi|1790387|gb|AAC769
0	0.0119		gi|1790388|gb|AAC769
0	0.0		gi|1790389|gb|AAC769
0	0.0		gi|1790390|gb|AAC769
0	0.0		gi|1790391|gb|AAC769
0	0.0119		gi|1790392|gb|AAC769
0	0.0241		gi|1790393|gb|AAC769
0	0.0		gi|1790395|gb|AAC769
0	0.06		gi|1790396|gb|AAC769
0	0.0361		gi|145693208|gb|AAC7
0	0.1203		gi|1790398|gb|AAC769
0	0.012		gi|1790399|gb|AAC769
0	0.0196		gi|87082354|gb|AAC76
0	0.0		gi|145693209|gb|AAC7
0	0.0		gi|1790402|gb|AAC769
0	0.0		gi|1790403|gb|AAC769
0	0.012		gi|1790405|gb|AAC769
1	0.8483		gi|87082355|gb|AAC76
1	0.9405		gi|1790407|gb|AAC769
1	0.8888		gi|1790408|gb|AAC769
0	0.1114		gi|1790409|gb|AAC769
0	0.1912		gi|1790412|gb|AAC769
1	0.8249		gi|1790413|gb|AAC769
1	0.8769		gi|1790414|gb|AAC769
1	0.3397		gi|2367334|gb|AAC769
1	0.3003		gi|1790416|gb|AAC769
1	0.9324		gi|1790417|gb|AAC769
1	0.9524		gi|1790418|gb|AAC769
1	0.9764		gi|1790419|gb|AAC769
1	0.9522		gi|2367335|gb|AAC769
0	0.0		gi|1790422|gb|AAC769
0	0.0239		gi|1790423|gb|AAC769
0	0.1679		gi|48994993|gb|AAC76
0	0.1082		gi|48994994|gb|AAT48
0	0.0		gi|87082356|gb|AAC76
0	0.0963		gi|1790426|gb|AAC769
0	0.036		gi|1790427|gb|AAC769
0	0.0		gi|1790428|gb|AAC769
0	0.0		gi|48994995|gb|AAT48
0	0.2283		gi|2367337|gb|AAC769
0	0.0119		gi|87082357|gb|AAC76
0	0.0		gi|1790432|gb|AAC769
0	0.0478		gi|1790433|gb|AAC769
0	0.0		gi|1790434|gb|AAC769
0	0.0		gi|87082358|gb|AAC76
0	0.0		gi|1790436|gb|AAC769
0	0.0		gi|1790437|gb|AAC769
0	0.0601		gi|1790438|gb|AAC769
0	0.1156		gi|1790439|gb|AAC769
0	0.0		gi|1790441|gb|AAC769
0	0.0		gi|1790442|gb|AAC769
0	0.0239		gi|1790443|gb|AAC769
0	0.0		gi|1790444|gb|AAC769
0	0.0		gi|1790445|gb|AAC769
0	0.0119		gi|1790446|gb|AAC769
0	0.0		gi|1790447|gb|AAC769
0	0.012		gi|87082359|gb|AAC76
0	0.012		gi|1790450|gb|AAC769
0	0.0		gi|1790451|gb|AAC769
0	0.0		gi|1790452|gb|AAC769
0	0.0358		gi|1790453|gb|AAC769
0	0.012		gi|1790454|gb|AAC769
0	0.0119		gi|1790455|gb|AAC769
1	0.2471		gi|1790457|gb|AAC769
0	0.0		gi|1790458|gb|AAC769
0	0.0		gi|87082360|gb|AAC76
0	0.0		gi|1790460|gb|AAC769
0	0.0119		gi|1790461|gb|AAC769
0	0.0		gi|145693210|gb|ABP9
0	0.0		gi|1790462|gb|AAC770
0	0.0		gi|1790463|gb|AAC770
0	0.0		gi|1790464|gb|AAC770
0	0.0		gi|1790465|gb|AAC770
0	0.0		gi|1790466|gb|AAC770
0	0.0122		gi|1790467|gb|AAC770
0	0.0		gi|1790469|gb|AAC770
0	0.0		gi|1790470|gb|AAC770
0	0.0		gi|87082361|gb|AAC77
1	0.7575		gi|1790473|gb|AAC770
1	0.6887		gi|87082362|gb|AAC77
0	0.0478		gi|1790475|gb|AAC770
1	0.6563		gi|1790476|gb|AAC770
0	0.0119		gi|1790477|gb|AAC770
0	0.0119		gi|1790479|gb|AAC770
0	0.0119		gi|87082363|gb|AAC77
0	0.0		gi|1790481|gb|AAC770
0	0.0		gi|1790482|gb|AAC770
0	0.0		gi|558094920|gb|AAC7
0	0.0119		gi|87082364|gb|AAC77
0	0.0		gi|1790485|gb|AAC770
1	0.9683		gi|1790486|gb|AAC770
0	0.0917		gi|1790487|gb|AAC770
0	0.0119		gi|1790488|gb|AAC770
0	0.0		gi|145693212|gb|ABP9
0	0.0		gi|2367341|gb|AAC770
0	0.0		gi|1790491|gb|AAC770
0	0.0		gi|2367342|gb|AAC770
0	0.0238		gi|2367343|gb|AAC770
1	0.872		gi|1790494|gb|AAC770
0	0.0		gi|87082365|gb|AAC77
0	0.0		gi|1790496|gb|AAC770
0	0.0		gi|1790497|gb|AAC770
0	0.0122		gi|1790498|gb|AAC770
0	0.0198		gi|1790499|gb|AAC770
0	0.0		gi|1790501|gb|AAC770
0	0.0122		gi|1790502|gb|AAC770
0	0.0		gi|1790503|gb|AAC770
0	0.0		gi|1790504|gb|AAC770
0	0.0119		gi|1790505|gb|AAC770
0	0.0		gi|1790506|gb|AAC770
0	0.0		gi|87082366|gb|AAC77
0	0.0198		gi|2367345|gb|AAC770
0	0.0		gi|1790509|gb|AAC770
0	0.0239		gi|1790511|gb|AAD134
0	0.0		gi|1790512|gb|AAD134
0	0.0		gi|1790513|gb|AAD134
0	0.0		gi|1790514|gb|AAD134
0	0.0		gi|1790515|gb|AAD134
0	0.0119		gi|3868721|gb|AAD134
0	0.0		gi|2367348|gb|AAD134
0	0.0		gi|87082367|gb|AAD13
0	0.0		gi|1790519|gb|AAD134
0	0.0		gi|145693213|gb|ABP9
0	0.0478		gi|87082368|gb|AAC77
1	0.6048		gi|1790522|gb|AAC770
0	0.0119		gi|1790523|gb|AAC770
0	0.0		gi|1790524|gb|AAC770
0	0.0		gi|1790525|gb|AAC770
0	0.0119		gi|1790526|gb|AAC770
0	0.0		gi|87082369|gb|AAC77
0	0.0715		gi|1790528|gb|AAC770
0	0.0		gi|48994996|gb|AAT48
0	0.0		gi|1790530|gb|AAC770
0	0.0196		gi|1790531|gb|AAC770
0	0.0		gi|1790532|gb|AAC770
0	0.0		gi|1790533|gb|AAC770
0	0.0		gi|1790534|gb|AAC770
0	0.0		gi|48994997|gb|AAT48
0	0.0		gi|1790536|gb|AAC770
0	0.012		gi|1790537|gb|AAC770
0	0.0		gi|1790538|gb|AAC770
0	0.0		gi|1790539|gb|AAC770
0	0.0		gi|1790540|gb|AAC770
0	0.0		gi|1790543|gb|AAC770
0	0.0		gi|1790544|gb|AAC770
0	0.0		gi|1790546|gb|AAC770
0	0.0242		gi|1790547|gb|AAC770
0	0.0		gi|1790548|gb|AAC770
0	0.0		gi|87082371|gb|AAC77
0	0.0		gi|1790550|gb|AAC770
0	0.0		gi|345297179|gb|AEN8
0	0.0		gi|1790551|gb|AAC770
0	0.0		gi|1790552|gb|AAC770
0	0.0		gi|87082372|gb|AAC77
0	0.0		gi|2367353|gb|AAC770
0	0.0		gi|1790557|gb|AAC770
0	0.0		gi|221142684|gb|AAC7
0	0.0121		gi|1790559|gb|AAC770
0	0.0		gi|1790560|gb|AAC770
0	0.0		gi|345297180|gb|AAC7
0	0.0		gi|1790562|gb|AAC770
0	0.012		gi|1790564|gb|AAC770
0	0.0119		gi|1790565|gb|AAC770
0	0.0		gi|1790566|gb|AAC770
0	0.0		gi|1790567|gb|AAC770
0	0.0		gi|1790568|gb|AAC770
0	0.0		gi|1790569|gb|AAC770
0	0.0		gi|1790570|gb|AAC770
0	0.0		gi|87082373|gb|ABD18
0	0.1438		gi|1790571|gb|AAC770
0	0.0		gi|1790572|gb|AAC770
0	0.0		gi|1790573|gb|AAC770
0	0.0		gi|1790575|gb|AAC770
0	0.0		gi|1790576|gb|AAC770
0	0.0		gi|87082374|gb|AAC77
0	0.0358		gi|1790578|gb|AAC770
0	0.0		gi|1790579|gb|AAC770
0	0.0		gi|1790580|gb|AAC770
0	0.0		gi|87082375|gb|AAC77
0	0.0		gi|87082376|gb|AAC77
0	0.0		gi|1790584|gb|AAC771
1	0.8965		gi|1790585|gb|AAC771
1	0.2993		gi|1790586|gb|AAC771
0	0.0359		gi|87082377|gb|AAC77
0	0.0		gi|1790588|gb|AAC771
0	0.0122		gi|1790589|gb|AAC771
0	0.1802		gi|1790590|gb|AAC771
0	0.0		gi|48994998|gb|AAT48
0	0.0		gi|48994999|gb|AAT48
0	0.0		gi|87082378|gb|AAC77
0	0.0119		gi|1790592|gb|AAC771
0	0.0119		gi|1790593|gb|AAC771
0	0.0		gi|1790594|gb|AAC771
0	0.0		gi|1790595|gb|AAC771
0	0.0119		gi|1790596|gb|AAC771
